listing_id,price,nbhood_full,host_name,last_review,description,room_type
3421589,180 dollars,"Manhattan, SoHo",Lana,April 14 2019,Adorable Soho Apartment,ENTIRE HOME/APT
3425168,122 dollars,"Manhattan, East Village",Gabi,May 16 2019,East Village Apt at Great Location,entire home/apt
3426233,400 dollars,"Manhattan, Upper East Side",Geoffrey,April 28 2019,2 Bd/1 Bath Apartment Upper East Side NYC,Entire home/apt
3431378,55 dollars,"Bronx, Mott Haven",Anne,June 22 2019,Luxe Tuscan Suite Private Room,private room
3437101,99 dollars,"Manhattan, Upper East Side",Jay,June 15 2019,Sparkling Brick APT Heart UES +Yoga,private room
3440135,225 dollars,"Manhattan, Greenwich Village",Casey,June 18 2019,Cozy studio in the heart of Greenwich Village,entire home/apt
3441130,60 dollars,"Brooklyn, Williamsburg",Daniel,April 05 2019,New Building in Williamsburg,Private room
3445138,495 dollars,"Brooklyn, Park Slope",G,May 27 2019,The Sunniest of Brooklyn Brownstones,Entire home/apt
3447238,98 dollars,"Brooklyn, Crown Heights",Sasha,June 17 2019,"Spacious, Sunny 1 Bedroom Apartment",Entire home/apt
3450210,215 dollars,"Manhattan, Harlem",Emilie,June 22 2019,Spacious Apt in Townhouse near Columbia University,Entire home/apt
3458525,115 dollars,"Manhattan, Harlem",Natasha,June 19 2019,Modern & Cozy 1BD Garden Apt,entire home/apt
3463385,95 dollars,"Manhattan, Upper East Side",Evgenia,May 27 2019,Gorgeous room in Manhattan,private room
3463475,197 dollars,"Manhattan, Lower East Side",Jenny,June 30 2019,☆ PERFECT MANHATTAN LOCATION NEAR SUBWAY & CAFES!☆,entire home/apt
3465651,56 dollars,"Staten Island, Eltingville","Lisa, Nancy & John",July 05 2019,"“No Place Like Home”
1st Floor Suburban Apt.",Private room
3465977,225 dollars,"Manhattan, Upper West Side",Pablo,June 16 2019,Next to Central Park and Natural Science Museum,ENTIRE HOME/APT
3468942,199 dollars,"Manhattan, Upper West Side",Mat,April 24 2019,Luxury Studio Central Park West,Entire home/apt
3469115,149 dollars,"Brooklyn, Park Slope",G,April 07 2019,5-Star Park Slope Suite w/King Bed,ENTIRE HOME/APT
3469171,142 dollars,"Brooklyn, Red Hook",Tom,June 24 2019,Red Hook Prime 1 BR Priv. Garden 3 blks NYC Ferry,Entire home/apt
3469295,299 dollars,"Manhattan, East Harlem",Tae,June 22 2019,Harlem Renovated Duplex Townhouse,Entire home/apt
3474320,160 dollars,"Brooklyn, Park Slope",Asa,July 01 2019,Private brownstone studio Brooklyn,Entire home/apt
3476105,127 dollars,"Brooklyn, Bedford-Stuyvesant",Ala,May 28 2019,Your own private big Brooklyn apt!,entire home/apt
3476431,110 dollars,"Brooklyn, Clinton Hill",Michelle,January 01 2019,Charming Fort Greene Studio,Entire home/apt
3478771,69 dollars,"Manhattan, Lower East Side",John,June 30 2019,Great Room in Heart of LES,private room
3479639,144 dollars,"Brooklyn, Bushwick",Taylor,June 15 2019,Designer's duplex loft with 16' ceilings,ENTIRE HOME/APT
3486103,109 dollars,"Brooklyn, Williamsburg",Tony,June 27 2019,Best of Brooklyn & 5 min to Manhattan!,entire home/apt
3488283,75 dollars,"Brooklyn, Bay Ridge",Aleksandar,April 28 2019,1BR Apt in the Bay Ridge!,Entire home/apt
3489242,38 dollars,"Queens, Astoria",Petya,June 12 2019,Location little Elio,private room
3490317,195 dollars,"Brooklyn, Bedford-Stuyvesant",Assiati,June 22 2019,Lovely sun-lit 3-bedroom apartment,Entire home/apt
3492910,146 dollars,"Manhattan, Morningside Heights",Tom,June 06 2019,Manhattan Columbia University Courtyard Studio,entire home/apt
3493833,318 dollars,"Brooklyn, Williamsburg",Paul,June 01 2019,Huge Artist Loft with BBQ deck -  WILLIAMSBURG,Entire home/apt
3495854,140 dollars,"Brooklyn, Williamsburg",Enrico,June 27 2019,Studio loft - Williamsburg/Bushwick,entire home/apt
3496384,85 dollars,"Manhattan, Chelsea",Alex And Zeena,June 24 2019,Interfaith Retreat Guest Rooms (Om),Private room
3512428,90 dollars,"Manhattan, Harlem",Gabrielle,July 06 2019,Lovely room in doorman building,Private room
3512620,135 dollars,"Brooklyn, Crown Heights",Amy,June 24 2019,Garden Floor Duplex with patio,Entire home/apt
3513303,90 dollars,"Brooklyn, Williamsburg",Megan,June 16 2019,CHEAP BIG room in Williamsburg,Private room
3513960,38 dollars,"Brooklyn, Flatbush",Shelley,June 03 2019,AMAZING ROOM ARTSY BKLYN BROWNSTONE,PRIVATE ROOM
3517621,87 dollars,"Manhattan, Kips Bay",Mike,June 30 2019,Amazing Renovated studio MurrayHill,Entire home/apt
3519172,250 dollars,"Brooklyn, Fort Greene",Rhonda,June 23 2019,Gallery Suite,entire home/apt
3522244,65 dollars,"Brooklyn, Clinton Hill",Brad,June 09 2019,Charming Brooklyn Room,PRIVATE ROOM
3522513,129 dollars,"Manhattan, Harlem",Christopher,June 24 2019,Central Park home away from home,Entire home/apt
3522539,159 dollars,"Manhattan, East Village",Jonathan,June 12 2019,"Musician's Loft 1BR w/ Outdoor Space, WiFi, Parks",Entire home/apt
3526122,249 dollars,"Manhattan, West Village",Sean,June 21 2019,W Village Apt w/ Private Roof,Entire home/apt
3529500,151 dollars,"Brooklyn, Bedford-Stuyvesant",Velma,June 19 2019,Gorgeous pre war rowhouse apartment,ENTIRE HOME/APT
3529503,79 dollars,"Brooklyn, Bedford-Stuyvesant",Zaineb,June 24 2019,Quiet room+bath w/ separate entry.,Private room
3530122,135 dollars,"Manhattan, Harlem",Kev,July 06 2019,Cozy Harlem Flat!,Entire home/apt
3530395,151 dollars,"Manhattan, Lower East Side",Edward,April 08 2019,1 BR in Great NYC Neighborhood,ENTIRE HOME/APT
3530517,600 dollars,"Manhattan, Tribeca",Josie,June 14 2019,2 Story Loft!! Tribeca/Soho :-) best neighborhood,entire home/apt
3531018,59 dollars,"Brooklyn, Bedford-Stuyvesant",Maximus,July 01 2019,It's The Brooklyn Way !!!,entire home/apt
3531190,273 dollars,"Manhattan, Lower East Side",Michael,July 05 2019,"Cozy/Hip LES 2 bedroom, sleeps 2-4",Entire home/apt
3531345,70 dollars,"Manhattan, Harlem",Andrew,April 26 2019,Ensuite in Duplex Brownstone with Private Terrace!,Private room
3533180,399 dollars,"Brooklyn, Bedford-Stuyvesant",Brendan,June 12 2019,6BDRM*APT TRAIN TO NYC 15 MIN,Entire home/apt
3533604,96 dollars,"Brooklyn, Bushwick",Rylan,July 06 2019,Private Room in a two bedroom apt.,Private room
3533669,110 dollars,"Manhattan, West Village",Ricardo,June 03 2019,Charming West Village Apartment,Shared room
3533777,69 dollars,"Manhattan, Harlem",Anthony,June 16 2019,Private Room In Clean Spacious Apt,Private room
3534137,85 dollars,"Brooklyn, Prospect-Lefferts Gardens",Sigi,July 04 2019,Beautiful sunny bedroom just off Prospect Park,Private room
3534443,150 dollars,"Manhattan, Lower East Side",Aurea,February 03 2019,Lower East Side Studio- Great Location!,ENTIRE HOME/APT
3540370,130 dollars,"Manhattan, East Village",Kent,May 27 2019,Sunny room in East Village!,Private room
3543227,95 dollars,"Manhattan, Harlem",Brendan,July 01 2019,Private Suite 15min to Times Square,PRIVATE ROOM
3544828,56 dollars,"Brooklyn, Bedford-Stuyvesant",Jillian,January 02 2019,PrivateRoom in Beautiful Brownstone,private room
3549478,113 dollars,"Brooklyn, Bedford-Stuyvesant",Fanny,July 07 2019,Tasteful French 1BD Apt w/ Garden,Entire home/apt
3549798,200 dollars,"Brooklyn, Williamsburg",John,July 02 2019,Sunny Private Williamsburg Space,ENTIRE HOME/APT
3552043,500 dollars,"Brooklyn, Clinton Hill",Shell,May 05 2019,Zen Loft: Huge Brooklyn Loft for Shoots & Events,Entire home/apt
3553361,200 dollars,"Brooklyn, Williamsburg",Thomas,June 30 2019,Awesome Loft in Williamsburg,entire home/apt
3553768,200 dollars,"Manhattan, West Village",Arianna,June 24 2019,"Serene, minimalist studio W Village",Entire home/apt
3554230,140 dollars,"Brooklyn, Prospect-Lefferts Gardens",Sigi,January 01 2019,Beautiful 1200 sf 3 bedroom apt off Prospect Park,entire home/apt
3554285,45 dollars,"Brooklyn, Crown Heights",Sue,June 24 2019,Entire Room Brooklyn NYC!!!,Private room
3556615,200 dollars,"Manhattan, Hell's Kitchen",Earle,June 09 2019,TimeSq/Brdway/Midtown/A Cozy Petit Versaille/Quiet,Private room
3562245,365 dollars,"Manhattan, East Village",Theresa,July 01 2019,"Quiet Sunny 1-Bedroom, Prime East Village Location",ENTIRE HOME/APT
3563271,99 dollars,"Brooklyn, Clinton Hill",Brian & Arlette,June 12 2019,Williamsville Sleep & Stay,Private room
3567258,220 dollars,"Manhattan, Gramercy",Fara,June 24 2019,Beautiful Loft in Union Square,ENTIRE HOME/APT
3575918,45 dollars,"Brooklyn, Prospect-Lefferts Gardens",Tyler,June 09 2019,The Artist's House (with roof garden!),PRIVATE ROOM
3576160,100 dollars,"Manhattan, East Harlem",Francesco,May 12 2019,One Bedroom in East Harlem,Entire home/apt
3580577,100 dollars,"Brooklyn, Sunset Park",Domenick,January 03 2019,Park Slope beauty,entire home/apt
3581153,230 dollars,"Manhattan, Chelsea",Crystal & John,May 26 2019,Modern 1BD Chelsea Apartment,Entire home/apt
3582816,120 dollars,"Brooklyn, Bedford-Stuyvesant",Smith O'Brien,June 30 2019,Brownstone Apt with Sunny Garden,Entire home/apt
3583702,122 dollars,"Brooklyn, Bushwick",Erin,July 01 2019,Brooklyn's Finest,entire home/apt
3585452,140 dollars,"Manhattan, Harlem",Michael,June 26 2019,A Beautiful Brownstone Apartment,ENTIRE HOME/APT
3586141,38 dollars,"Brooklyn, Windsor Terrace",Chadanut,April 28 2019,"Brooklyn private room, by F,Gtrain",Private room
3587219,200 dollars,"Manhattan, West Village",Patrick,July 02 2019,Nice studio in heart of the of the West Village,Entire home/apt
3591107,50 dollars,"Brooklyn, Prospect-Lefferts Gardens",Lanny,January 01 2019,Gorgeous Bedroom by the Park,Private room
3595554,108 dollars,"Queens, St. Albans",Adriana,June 27 2019,Jackson Stayover Apt,Entire home/apt
3595574,129 dollars,"Brooklyn, Prospect Heights",Olivia,May 23 2019,Cheery Studio with Separate Kitchen,Entire home/apt
3600108,275 dollars,"Brooklyn, Fort Greene",Annie And Joan,June 19 2019,Great location! Fort Greene!!!,Entire home/apt
3600496,148 dollars,"Manhattan, Midtown",Raanan,March 25 2019,Large & Spacious **Prime Location,Entire home/apt
3601324,130 dollars,"Brooklyn, Crown Heights",Louis,July 03 2019,7even Days Sleep Near Prospect Park,Entire home/apt
3601743,180 dollars,"Brooklyn, Park Slope",Richard,June 29 2019,Classic Brooklyn brownstone,Private room
3602534,145 dollars,"Manhattan, Washington Heights",Sara,May 17 2019,Gorgeous Room in Historic Townhouse,private room
3605524,120 dollars,"Manhattan, Kips Bay",Tomer,May 29 2019,"Midtown Apt, Quiet, Walk to Subway",ENTIRE HOME/APT
3605896,59 dollars,"Manhattan, Washington Heights",Pedro Pablo,May 25 2019,Clean Private Room in Renovated Apartment,PRIVATE ROOM
3608353,91 dollars,"Brooklyn, Flatbush",Timothy,July 01 2019,Prospect Park South,private room
3609762,184 dollars,"Queens, Bay Terrace",Irma,June 19 2019,Sunny spacious 3 BR/ 2Bth in Bayside townhouse,Entire home/apt
3611813,150 dollars,"Manhattan, Gramercy",Marshall,June 14 2019,Discount! Central Clean & Quiet,private room
3613839,65 dollars,"Manhattan, Harlem",Esther,June 09 2019,Cozy  and sunny room in Manhattan,private room
3614113,65 dollars,"Manhattan, East Village",Darren,May 05 2019,Private Room in East Village Manhattan,private room
3616003,80 dollars,"Brooklyn, Flatbush",Deanna,May 27 2019,Large Clean Apt in Ditmas Park,ENTIRE HOME/APT
3617498,80 dollars,"Brooklyn, Prospect-Lefferts Gardens",Andy,June 06 2019,"Comfy, convenient bedroom in Bklyn!",PRIVATE ROOM
3623201,94 dollars,"Brooklyn, Park Slope",Allegra,June 22 2019,Charming brownstone top floor 1BD,Entire home/apt
3623946,192 dollars,"Brooklyn, South Slope",Valeria,April 28 2019,Sunny and Spacious Two Bedroom Duplex with Terrace,Entire home/apt
3624205,50 dollars,"Manhattan, East Harlem",Veronique Camille,February 12 2019,Private bedroom apartment 4B,Private room
3624387,120 dollars,"Queens, Long Island City",Jeanny,May 21 2019,"Beautiful Apt x Rent in Astoria, NY",ENTIRE HOME/APT
3625117,50 dollars,"Brooklyn, Bushwick",Ota,June 10 2019,60s-inspired @ a penthouse loft!,Private room
3625870,85 dollars,"Brooklyn, Sunset Park",Joaquin,June 23 2019,Modern Style Meets Old World,Private room
3626302,59 dollars,"Queens, Ridgewood",Christopher,June 19 2019,Beautiful Clean & Quiet Room! Rm#2,Private room
3626609,104 dollars,"Manhattan, Lower East Side",Karen,March 16 2019,Entire Awesome One Bed-Lower East Side Manhattan,Entire home/apt
3627106,199 dollars,"Manhattan, Hell's Kitchen",Veronique Camille,May 20 2019,Great 1BR-private balcony/doorman,ENTIRE HOME/APT
3627589,34 dollars,"Brooklyn, Bedford-Stuyvesant",Lord Daniel,July 04 2019,Cozy Single private room.,private room
3628328,87 dollars,"Bronx, Concourse Village",Aldo,June 04 2019,2BR Apartment in Doorman Building,Entire home/apt
3628553,125 dollars,"Queens, Queens Village",Louann,March 14 2019,1 Bedroom  Apartment close to Northwell & JFK,Entire home/apt
3630304,80 dollars,"Queens, Sunnyside",Beatriz,June 08 2019,Spacious Bedroom 15 mins from NYC!,Private room
3630309,95 dollars,"Queens, Sunnyside",Pao,April 19 2019,1BR Comfy Apt - 15min from Midtown,ENTIRE HOME/APT
3632258,150 dollars,"Manhattan, Morningside Heights",Patricia,April 15 2019,Awesome NYC/UWS  private bed/bath in private home,Private room
3634361,140 dollars,"Brooklyn, Windsor Terrace",Dexter,July 07 2019,3 Bedroom Duplex,Entire home/apt
3635348,150 dollars,"Brooklyn, Bedford-Stuyvesant",Kini,June 21 2019,BKLYN Brownstone- Glam Getaway!,entire home/apt
3636601,95 dollars,"Manhattan, Chelsea",Michael,April 30 2019,"Sunny and Quiet private apartment, great location!",entire home/apt
3638841,100 dollars,"Brooklyn, Sunset Park",Karina,March 24 2019,Cozy 1 BD apartment in Sunset park,Entire home/apt
3641819,175 dollars,"Brooklyn, Prospect Heights",Shawna,January 05 2019,Sunlight filled top floor refuge with roof deck,Entire home/apt
3642801,80 dollars,"Brooklyn, Prospect-Lefferts Gardens",Katya,June 23 2019,"Cozy Brooklyn  studio, 30 min to Manhattan",Entire home/apt
3643392,69 dollars,"Brooklyn, Bedford-Stuyvesant",Seun And Marie,July 02 2019,Relaxed Elegance in a Brownstone,Private room
3644017,85 dollars,"Queens, Ditmars Steinway",Danica,June 04 2019,"Lovely, quiet, private, close to everything",Private room
3645284,160 dollars,"Manhattan, Upper East Side",Host,April 07 2019,Reno 2BR~Sleeps5~Prime Upper east~,Entire home/apt
3652230,113 dollars,"Queens, Rockaway Beach",Haya,July 07 2019,Bay Beauty - Room On The Water!,private room
3653996,110 dollars,"Manhattan, Hell's Kitchen",Mike,March 15 2019,"BRAND NEW 1BD, Columbus Circle!!",ENTIRE HOME/APT
3655367,81 dollars,"Brooklyn, Crown Heights",Frank,January 06 2019,Sunny/Cozy 1BD,ENTIRE HOME/APT
3659544,69 dollars,"Manhattan, Hell's Kitchen",Marco,June 23 2019,Home Away from Home-Room in Midtown,Private room
3662724,175 dollars,"Manhattan, Upper East Side",Jeremy & Laura,May 30 2019,5144-Prime Doorman!78ST & Madison,ENTIRE HOME/APT
3662795,49 dollars,"Brooklyn, Midwood",Maia,April 15 2019,Comfortable Place in Brooklyn,Private room
3662827,191 dollars,"Manhattan, Nolita",Brooke,June 30 2019,Nolita Duplex w/ private terrace,Entire home/apt
3663178,216 dollars,"Brooklyn, Crown Heights",Adam,July 02 2019,"Landmark Cottage, Brownstone block",entire home/apt
3663984,118 dollars,"Manhattan, Upper East Side",AFI Apartments,February 02 2019,Sunny & Modern 1-BR | Central Park,entire home/apt
3664439,95 dollars,"Manhattan, Midtown",Alicia,June 11 2019,"Murray Hill, The Heart of Manhattan",Private room
3666653,170 dollars,"Brooklyn, Bay Ridge",Robert,July 04 2019,Brooklyn Brownstone,Entire home/apt
3666709,99 dollars,"Manhattan, Upper East Side",Amanda,May 30 2019,Cozy Private UES Studio Apt!,Entire home/apt
3670659,172 dollars,"Brooklyn, Bedford-Stuyvesant",Benjamin,March 27 2019,"Bright & New Reno, Quiet Block",Entire home/apt
3673938,50 dollars,"Brooklyn, Bedford-Stuyvesant",Normandy,May 19 2019,Affordable long stay room for individual,Private room
3674757,77 dollars,"Brooklyn, Bedford-Stuyvesant",Drew & Kristen,June 02 2019,Cozy Vintage Artist Flat(Williamsburg/Bushwick),Private room
3675957,125 dollars,"Brooklyn, Navy Yard",Douglas,June 18 2019,"Brooklyn Loft Studio, One Subway from Manhattan",Entire home/apt
3677769,75 dollars,"Queens, Sunnyside",Pamela,June 24 2019,Beautiful Large Sunny Bedroom,private room
3678064,55 dollars,"Brooklyn, Crown Heights",Sue,July 05 2019,Per/night Room Brklyn New York,Private room
3678796,99 dollars,"Brooklyn, Bedford-Stuyvesant",Linda Green And Norga,June 24 2019,beautiful brownstone,Entire home/apt
3678990,70 dollars,"Manhattan, Washington Heights",Carrie,June 13 2019,Sunny Warm Quiet NYC Retreat,private room
3684144,55 dollars,"Brooklyn, Bushwick",Natsuko,June 25 2019,(Hidden by Airbnb) ! BrooklynCleanRoom!!,private room
3684302,100 dollars,"Brooklyn, Crown Heights",Amanda,June 29 2019,Crown Hts Beauty: Quiet and Cozy!,Entire home/apt
3685704,95 dollars,"Brooklyn, Bedford-Stuyvesant",Nick,May 29 2019,Private Apt. in Brooklyn Brownstone + Garden,entire home/apt
3686972,200 dollars,"Manhattan, Upper West Side",Luci,July 01 2019,1 BR Apt steps from Central Park! #10223,Entire home/apt
3688168,400 dollars,"Brooklyn, Fort Greene",Andriana,June 23 2019,The Brooklyn Public House Apartment,entire home/apt
3689140,197 dollars,"Manhattan, West Village",Gary,June 30 2019,"West Village Loft, 2nd floor",Entire home/apt
3696043,75 dollars,"Brooklyn, Brownsville",Kevin,July 01 2019,Weeklong Discounted Bklyn Apt by Train & Near Dwtn,Entire home/apt
3696746,180 dollars,"Manhattan, Gramercy",Jed,January 02 2019,Fabulous Loft Studio in Gramercy,ENTIRE HOME/APT
3697432,73 dollars,"Manhattan, Upper East Side",Jime,January 19 2019,Experience NYC to the fullest @UES!,Private room
3698111,87 dollars,"Manhattan, Upper East Side",Jime,May 29 2019,Your NYC home in the Upper East Side!,Private room
3698241,74 dollars,"Manhattan, Upper East Side",Jime,June 27 2019,Your NYC headquarters @ the Upper East Side!,Private room
3700364,199 dollars,"Manhattan, Greenwich Village",Dawnie,June 19 2019,Greenwich Village in the Sky,Entire home/apt
3704067,175 dollars,"Brooklyn, Clinton Hill",Ellen,January 21 2019,Garden Apartment with private patio in Townhouse,Entire home/apt
3710436,199 dollars,"Brooklyn, Bedford-Stuyvesant",Mitch,July 01 2019,THREE BEDROOM APARTMENT IN BROOKLYN,Entire home/apt
3710685,100 dollars,"Queens, Sunnyside",Steven,July 01 2019,Vintage NYC apt 15min from Times Sq,Entire home/apt
3711039,45 dollars,"Queens, Astoria",Alia,July 04 2019,Summer Porch: Taking Manhattan? Sleep in Astoria!,Shared room
3715638,72 dollars,"Manhattan, East Harlem",Saint,July 05 2019,Sunny Private Room at Central Park!,Private room
3715824,129 dollars,"Manhattan, East Village",Walt,June 08 2019,Quiet spot in NYC,Entire home/apt
3716193,100 dollars,"Brooklyn, Bedford-Stuyvesant","Erin, Avi, Kaleb & Shiloh",June 27 2019,Beautiful 2 Bedroom Townhouse,Entire home/apt
3728309,45 dollars,"Brooklyn, Bedford-Stuyvesant",Amanda,May 01 2019,Private room in 3 bedroom apartment Bed Stuy,Private room
3728837,129 dollars,"Brooklyn, Greenpoint",Vida,April 01 2019,Factory Converted Studio Loft in GP,entire home/apt
